id,longitude,latitude,walk_subway(m),walk_bus(m),car_airport(m)
23469535,-73.84677,40.84518,708,143.0,15241.0
23728057,-73.91262,40.67492,615,135.0,19215.0
23728069,-73.96565,40.64229,331,717.0,19942.0
23874196,-73.91674,40.76111,612,1422.0,4626.0
23901779,-73.95198,40.78148,556,98.0,12755.0
23747567,-73.98899,40.75955,304,174.0,14767.0
23747957,-73.94488,40.80111,467,117.0,10492.0
23756498,-73.95179,40.64183,483,158.0,25420.0
23476922,-73.93712,40.68593,1062,165.0,13729.0
23481234,-73.88288641800482,40.756973166604176,1227,1168.0,3083.0
23485307,-74.01019,40.703,349,121.0,19495.0
23489726,-73.91482,40.68462,281,43.0,19103.0
23509707,-73.89318,40.67637,321,61.0,18135.0
23536265,-73.94505,40.7816,494,124.0,12546.0
23538486,-73.97987,40.74841,346,163.0,13023.0
23760365,-73.95301,40.68278,540,94.0,15029.0
23763367,-73.92517,40.77238,813,790.0,5289.0
23923562,-73.99306,40.76311,984,74.0,15704.0
23924234,-73.96432,40.63046,398,255.0,31259.0
23958542,-73.89813,40.63787,1405,418.0,15396.0
23964830,-73.95155,40.7881,384,165.0,11918.0
23768711,-73.83184,40.7581,265,115.0,5938.0
23769218,-73.83157,40.75616,511,133.0,6110.0
23772767,-73.94935,40.71909,693,94.0,10513.0
23780896,-73.88882,40.75199,849,888.0,5336.0
23784779,-73.99935,40.71321,528,118.0,16364.0
23565676,-73.83165,40.75639,492,199.0,6118.0
23572577,-73.91315,40.69502,676,228.0,18642.0
23785875,-73.93323,40.85383,490,84.0,15180.0
24016962,-73.95424,40.57916,726,97.0,24011.0
24017521,-73.93933712204556,40.80057282148561,317,332.0,9890.0
24022894,-73.9425378679714,40.71780565059869,495,181.0,10374.0
24024721,-73.7791357,40.67164409999999,4402,1350.0,6307.0
23792656,-73.95028,40.65987,332,93.0,23022.0
23799904,-73.82293,40.76,701,166.0,6694.0
23809758,-73.92215,40.70141,499,72.0,11270.0
23810398,-73.94813,40.6802,202,88.0,15591.0
24057278,-73.83175,40.75792,251,111.0,5938.0
24057583,-74.08581,40.61989,1454,25.0,23409.0
24059751,-73.81579,40.75373,1671,354.0,7869.0
24607378,-73.8172,40.58556,374,14994.0,18337.0
24607763,-73.97114,40.61022,324,479.0,28900.0
24260247,-73.96057,40.64394,378,396.0,19771.0
24267706,-73.91264,40.68258,244,108.0,19173.0
24269196,-73.94428,40.63564,605,206.0,24877.0
24282118,-74.0082,40.70501,305,67.0,17009.0
24288869,-73.90739,40.70096,287,43.0,10988.0
24611661,-73.94235,40.81798,621,82.0,11203.0
24626621,-73.95463,40.67483,318,116.0,15963.0
24083125,-73.98488,40.736,446,87.0,14261.0
24115562,-73.84154,40.8667,609,228.0,18493.0
24632516,-73.92012,40.70137,440,253.0,11326.0
24633702,-73.95226,40.61604,794,243.0,23807.0
24312253,-73.964378,40.798267,420,157.0,13725.0
24312535,-73.96438,40.79827,420,158.0,13724.0
24331953,-73.97559,40.78052,439,118.0,14913.0
24336268,-73.9834,40.73392,388,100.0,16475.0
24350254,-74.00787,40.73371,492,46.0,17651.0
24644837,-73.91516495899532,40.68470982011908,264,66.0,19117.0
24136172,-73.94249,40.71148,171,92.0,11316.0
24136557,-73.99044,40.72564,368,71.0,15443.0
24137869,-73.95062,40.80721,558,83.0,11360.0
24657328,-73.9718,40.75842,239,113.0,13455.0
24677926,-73.98865,40.72483,386,210.0,15267.0
24351719,-73.98404,40.72198,686,123.0,14655.0
24352967,-73.93877,40.6562,1082,86.0,22367.0
24366897,-73.92374,40.86882,456,294.0,17505.0
24369857,-73.94971,40.69369,153,226.0,14474.0
24370001,-73.947289,40.806232,290,81.0,11003.0
24692025,-73.91174,40.74204,327,495.0,6632.0
24162261,-73.85671,40.75414,364,898.0,3821.0
24177410,-73.93274,40.68945,738,290.0,13811.0
24178083,-73.99206,40.66231,499,30.0,20914.0
24699045,-73.90878,40.76354,941,864.0,3718.0
24375566,-73.90998,40.77801,468,1375.0,5592.0
24376374,-73.97619,40.72583,970,195.0,15995.0
24398725,-73.98284,40.74693,146,73.0,13255.0
24699301,-73.78349,40.70913,513,437.0,10943.0
24699891,-73.92464,40.76825,319,818.0,5014.0
24700123,-73.92317,40.76933,439,645.0,4893.0
24181763,-73.87802,40.68326,351,419.0,17114.0
24186775,-73.91969,40.68074,357,232.0,19603.0
24200751,-73.90951,40.70484,337,212.0,10513.0
24206044,-73.94857,40.82537,221,52.0,12649.0
24438437,-73.90352,40.70065,583,62.0,11065.0
24438564,-73.90411,40.70227,291,79.0,10763.0
24468390,-74.03097,40.63276,736,345.0,30604.0
24473230,-73.97077652540874,40.64577618571037,726,23.0,26011.0
24473713,-73.9835,40.73559,543,114.0,14078.0
24736896,-73.99156,40.71138,438,134.0,16135.0
24910361,-73.85941,40.56948,2845,11789.0,25208.0
24912129,-73.95509,40.72019,432,102.0,11283.0
24920771,-73.81366,40.75944,1669,306.0,7606.0
24921526,-73.78754,40.67829,3385,1220.0,5537.0
24493475,-73.98714,40.61334,596,361.0,33451.0
24497080,-73.96636199951172,40.75498962402344,484,198.0,13574.0
24497152,-73.96636199951172,40.75498962402344,484,198.0,13574.0
24497202,-73.9798583984375,40.74533081054688,248,85.0,13229.0
24757612,-73.94507,40.81526,505,198.0,11371.0
24758664,-73.92457,40.70106,552,131.0,11604.0
24515198,-73.92005,40.74524,487,479.0,7686.0
24535218,-74.010242,40.713833,202,96.0,16988.0
24540842,-73.97744,40.76527,192,168.0,14192.0
24943768,-73.97855,40.74947,447,175.0,13027.0
24945253,-73.79453,40.58717,586,16856.0,18502.0
24948017,-73.9419,40.81824,647,15.0,11461.0
24799807,-73.97734,40.74838,398,119.0,13043.0
24805249,-73.95347,40.71555,515,301.0,11232.0
24806110,-73.9626,40.57809,158,114.0,25747.0
24541153,-73.95472,40.5768,651,110.0,24562.0
24572398,-73.98586887235119,40.70331381854925,259,264.0,15427.0
24580806,-73.94134,40.85207,440,399.0,15762.0
24580943,-73.93992,40.85234,362,371.0,15840.0
24960138,-74.00587,40.71579,342,99.0,16725.0
24961967,-73.90425,40.64248,743,148.0,16169.0
24968131,-73.9251,40.73684,1041,204.0,7798.0
24970982,-73.99846,40.68344,597,363.0,20454.0
24816051,-73.91833,40.65674,650,266.0,21305.0
24821651,-73.85472,40.86754,1078,282.0,19383.0
24823404,-73.81511936289402,40.75237624139484,1747,360.0,7824.0
24833279,-73.793243,40.669598,4142,1328.0,5605.0
24834058,-73.7936,40.67044,4073,1439.0,5815.0
24836464,-73.7783,40.67225,4366,1202.0,6178.0
24596989,-74.01082,40.70456,445,263.0,19603.0
24599452,-73.75667,40.70474,2873,235.0,10323.0
24604281,-73.94184,40.81657,364,75.0,10930.0
25188424,-73.94887,40.68091,214,164.0,15725.0
24845719,-73.95742,40.71335,646,62.0,11517.0
24973698,-73.89303,40.76736,2810,110.0,2094.0
24987685,-73.7546220936305,40.69083944352494,4129,211.0,8610.0
24990534,-73.9519,40.67567,788,80.0,15895.0
24992683,-73.94156,40.7119,74,23.0,11226.0
24992835,-73.98896,40.76234,321,96.0,15176.0
24993470,-73.81791,40.58542,306,15041.0,18383.0
24853936,-73.77959,40.67243,4305,1285.0,6288.0
24856606,-73.77963,40.67247,4299,1281.0,6293.0
25193004,-73.96199,40.65058,274,179.0,18755.0
25232008,-73.97526,40.76395,360,184.0,13683.0
25234732,-73.95058,40.77403,622,104.0,13221.0
25235760,-73.92885,40.77221,1034,1090.0,5201.0
24866378,-73.96231,40.65336,287,156.0,18479.0
24889024,-73.97038,40.69348,803,32.0,14134.0
24891549,-73.94687,40.69148,528,212.0,14995.0
24893756,-73.87839,40.75909,1206,1104.0,2203.0
24996332,-73.86991,40.758,1175,383.0,2639.0
25007110,-73.78901,40.67695,3369,1290.0,5217.0
25031840,-73.98647,40.73329,141,100.0,14565.0
25033659,-73.87629753640638,40.67214203206526,617,39.0,11414.0
24907920,-74.00094,40.73574,266,126.0,17589.0
25251220,-73.97054,40.78645,157,270.0,14035.0
25255024,-73.84074,40.86673,634,254.0,18377.0
25257884,-73.960258,40.814278,299,74.0,11806.0
25274961,-73.9019,40.75407,403,1890.0,4137.0
25277702,-73.96084,40.75889,763,136.0,12998.0
25587778,-73.89156,40.74068,777,1264.0,5590.0
25071113,-73.98351,40.72639,654,49.0,15292.0
25071168,-73.97733,40.67397,776,214.0,18285.0
25082817,-73.95177,40.59697,420,81.0,24332.0
25619849,-73.97582,40.72598,941,142.0,15966.0
25294851,-73.91445,40.68736,278,93.0,19016.0
25296394,-73.82958,40.85496,351,155.0,16509.0
25313204,-73.94513,40.6927,542,127.0,13500.0
25317793,-73.92636,40.74104,608,216.0,8679.0
25626152,-73.93692,40.64962,1261,246.0,23118.0
25669472,-73.73607,40.72183,4846,159.0,15279.0
25108878,-73.9084,40.68341,262,200.0,18373.0
25112819,-73.9421,40.83023,88,96.0,13595.0
25125914,-73.95833,40.68333,290,124.0,14888.0
25132414,-73.94156646728516,40.68535614013672,650,95.0,14362.0
25134311,-73.94756,40.78484,70,66.0,11826.0
25134894,-73.99946,40.71631,304,321.0,15909.0
25678522,-74.00461,40.73325,161,67.0,17336.0
25689024,-73.93255,40.64181,1453,59.0,23379.0
25319136,-74.0006,40.72644,386,106.0,16132.0
25321050,-73.87843,40.684,415,356.0,16941.0
25340524,-73.98787,40.73655,379,103.0,14729.0
25346963,-73.96258,40.77741,656,77.0,14078.0
25734018,-73.975084,40.6770204,357,142.0,16726.0
25765042,-73.91188714212258,40.69797762383031,261,251.0,18217.0
25137887,-73.79603,40.58783,458,16705.0,18573.0
25138149,-73.94023,40.79492,607,98.0,10681.0
25140559,-73.92498,40.7696,510,813.0,5377.0
25140787,-73.92275,40.7677,162,632.0,4847.0
25141552,-73.96639,40.6305,604,156.0,30793.0
25771285,-73.93931,40.8284,244,197.0,12698.0
25781295,-73.92008,40.73517,989,83.0,7261.0
25350875,-73.91556,40.68714,169,153.0,19357.0
25369739,-73.99177,40.6685,385,171.0,18854.0
25371790,-74.00785,40.67887,1558,227.0,19268.0
25781535,-73.91991,40.73492,1008,101.0,9218.0
25782818,-74.00835,40.73825,580,217.0,18060.0
25784618,-73.91177,40.81004,539,369.0,10198.0
25163519,-73.93365,40.79384,998,564.0,10783.0
25182363,-73.9497,40.71917,673,58.0,10541.0
25187576,-73.81915423240892,40.67425725191574,1573,987.0,7605.0
25802121,-73.98273,40.76612,324,58.0,14604.0
25807815,-73.9458,40.82168,378,65.0,11911.0
25425106,-73.92631,40.67211,946,120.0,20578.0
25443451,-74.00497436523438,40.71788787841797,245,282.0,16391.0
25456714,-73.98566,40.7187,249,313.0,14201.0
25458237,-73.94989,40.67094,149,52.0,22350.0
25475944,-73.90144,40.81541,638,182.0,10596.0
25812079,-73.92951,40.65077,1920,152.0,22401.0
25812700,-73.91896,40.68261,624,184.0,19411.0
25813796,-73.91682,40.66513,477,85.0,19983.0
25823670,-73.95559,40.77595,527,89.0,13432.0
26010424,-73.92015,40.86839,41,45.0,17261.0
26013177,-73.8927119,40.6406786,1507,311.0,15343.0
26026904,-74.00535,40.6515,555,212.0,33370.0
26038825,-73.94874972442246,40.821262255422425,693,206.0,12162.0
25476838,-73.90199,40.90341,1983,763.0,23725.0
25486302,-73.9798583984375,40.74533081054688,248,85.0,13229.0
25489369,-74.00328,40.73088,334,165.0,16702.0
25842433,-73.88170284631398,40.74363229423362,177,281.0,5857.0
26040453,-73.94861981206569,40.67986571762313,229,160.0,15898.0
26043558,-73.93367,40.68721,1101,173.0,13702.0
26055709,-73.93059,40.66726,383,157.0,20797.0
26058634,-73.99455,40.74381,108,114.0,14748.0
26063230,-73.95391,40.64046,555,70.0,25513.0
26064779,-73.93886,40.68441,728,65.0,21851.0
25885278,-73.83645,40.8215,2188,426.0,12878.0
25502145,-73.98206,40.66951,552,207.0,17916.0
25503835,-73.89528,40.64558,689,171.0,14724.0
25506725,-73.98533,40.72824,536,59.0,15666.0
25518572,-73.96072,40.62441,109,85.0,27344.0
25904988,-73.92604,40.68282,766,214.0,20305.0
26074006,-73.94354,40.81076,387,86.0,11005.0
26110466,-73.77867654197716,40.67276814863932,4415,1294.0,6236.0
25519328,-73.94377,40.80959,271,46.0,10503.0
25537456,-73.96742,40.76418,159,81.0,13263.0
25543393,-73.93511,40.70794,766,448.0,12142.0
25909161,-73.95263,40.76922,659,115.0,13400.0
25917853,-73.95902,40.66156,496,189.0,17497.0
26127981,-73.99882581084967,40.76084706778845,652,48.0,15357.0
26131606,-73.97774505615234,40.75024032592773,287,104.0,13202.0
26131794,-73.97774505615234,40.75024032592773,287,104.0,13202.0
26137379,-73.9206296827176,40.83056755701746,403,88.0,12382.0
25940097,-73.95279,40.80752,346,30.0,11092.0
25943177,-73.91854,40.73498,1027,31.0,7165.0
25944038,-73.95962,40.76121,5281,99.0,12774.0
25944708,-73.98546,40.73471,364,91.0,14324.0
26327452,-73.95273,40.67667,695,51.0,22518.0
26327565,-73.76203,40.70453,2552,252.0,10090.0
26331103,-74.1135,40.63414,3949,292.0,21820.0
26332468,-73.98226,40.6726,756,100.0,18294.0
26333975,-73.95926,40.67463,302,127.0,16155.0
26149494,-73.76881906427418,40.59624865602139,205,5886.0,14408.0
26157426,-73.97403,40.76043,172,23.0,13839.0
26163413,-73.98353,40.73453,372,73.0,14132.0
26167182,-73.98873,40.72802,350,147.0,15750.0
25963570,-73.94624,40.68966,724,129.0,15265.0
25970374,-73.956444,40.769516,264,164.0,14077.0
25972861,-73.81678408489155,40.7239145767153,2110,345.0,10768.0
26357145,-73.9775,40.7483,454,96.0,12670.0
26385422,-73.97905576220876,40.76134310646883,303,83.0,14372.0
26387674,-73.95535,40.68446,542,136.0,14697.0
26217642,-73.95569,40.63297,825,210.0,26265.0
26221105,-73.90908,40.70112,231,130.0,10991.0
26228457,-73.98125,40.66201,285,63.0,18108.0
25997748,-73.95905,40.73262,556,164.0,11137.0
25997937,-73.95881,40.73216,471,90.0,11196.0
26000019,-73.9403,40.83666,121,62.0,14080.0
26002246,-73.96075,40.75934,7859,7322.0,12838.0
26395296,-73.95019,40.78067,368,147.0,12920.0
26398257,-73.88185,40.76595,2112,195.0,1558.0
26398894,-73.78388,40.71107,233,203.0,11870.0
26717141,-73.85988,40.75744,844,510.0,3566.0
26741585,-73.99045,40.66978,209,304.0,18678.0
26741642,-73.91188,40.68269,194,58.0,18858.0
26235873,-73.80105,40.68981,1671,926.0,7696.0
26249051,-73.96205,40.76508,510,116.0,13314.0
26249544,-73.93488,40.6957,235,147.0,13089.0
26743587,-73.96677,40.64157,460,581.0,20305.0
26743923,-73.98599,40.7403,75,19.0,14027.0
26422113,-73.92388,40.64559,2059,160.0,22469.0
26450631,-73.90586,40.74173,665,791.0,5895.0
26452047,-74.16225,40.62935,9720,302.0,15284.0
26747248,-74.01191,40.67617,1658,215.0,37765.0
26294354,-73.92117,40.68757,288,173.0,19728.0
26771366,-73.99787,40.64072,433,243.0,30465.0
26774025,-73.97768,40.72567,929,62.0,15401.0
26475612,-73.94442,40.71821,462,86.0,10381.0
26476892,-73.995083,40.64733,206,231.0,24760.0
26489146,-73.98992,40.71924,173,23.0,14504.0
26489955,-73.99905,40.71375,526,1.0,15682.0
26786964,-73.98247,40.64318,503,273.0,29566.0
26803556,-73.94611688786252,40.67770855842678,681,91.0,22038.0
26295421,-74.13358,40.63411,5961,125.0,20575.0
26297631,-73.9534,40.64045,500,128.0,25482.0
26301985,-73.89364,40.67819,205,180.0,17976.0
27054756,-73.96012,40.72045,521,88.0,12054.0
26496505,-73.74056,40.70635,4327,129.0,11099.0
26496511,-73.96344,40.72143,729,276.0,12239.0
26516462,-73.85321,40.81323,3194,396.0,15658.0
26518547,-73.85336,40.81185,3322,268.0,15806.0
27067463,-74.00045,40.6431,710,124.0,31896.0
26815201,-73.99287,40.68084,289,139.0,17707.0
26835960,-73.99148,40.76241,801,159.0,15525.0
26837834,-73.95026,40.80521,456,67.0,11000.0
26842735,-74.00721,40.73395,479,55.0,17371.0
26558970,-73.84443,40.86105,1120,257.0,17809.0
26559313,-73.93702,40.75465,450,743.0,6902.0
26560159,-73.93941,40.6636,886,351.0,21588.0
26602263,-73.95043,40.80116,136,159.0,11101.0
26845561,-73.91589,40.68831,290,251.0,19177.0
26865836,-73.98222,40.75634,305,92.0,14096.0
27088022,-74.13389,40.59919,4216,306.0,19398.0
27088254,-73.93708,40.80825,608,160.0,10309.0
27089541,-73.94602,40.82429,211,44.0,12403.0
26867170,-73.98222,40.75634,305,92.0,14096.0
26867635,-73.98298,40.75727,215,95.0,15298.0
26874326,-74.09102,40.63601,1634,115.0,25073.0
26874462,-73.97994,40.66995,584,192.0,17632.0
26639925,-73.85827,40.83674,719,102.0,15911.0
26655705,-73.83775,40.8615,1368,478.0,17380.0
26660828,-73.95326,40.81262,254,141.0,11220.0
26874813,-73.9994,40.73877,131,76.0,15518.0
26876289,-73.90935,40.70641,560,279.0,10569.0
27134257,-73.91013,40.88149,549,65.0,18818.0
27136639,-73.93148,40.75407,182,959.0,6364.0
27137651,-73.97991,40.73961,666,91.0,13489.0
27141013,-73.92198979528236,40.61263368941679,3258,213.0,20568.0
27141191,-73.87707,40.73862,197,99.0,6334.0
26887521,-73.93952,40.8108,538,45.0,11096.0
26682755,-73.83356,40.7565,575,133.0,6053.0
27430644,-73.7971,40.67424,3669,1408.0,5888.0
26895166,-73.94249,40.7953,241,109.0,10640.0
27166074,-73.84083,40.67851,386,1310.0,10107.0
27166833,-73.84091,40.67698,551,1107.0,9423.0
27192720,-73.99314,40.72239,249,68.0,15113.0
27200105,-73.94368,40.68039,254,32.0,21634.0
27211525,-74.0088,40.63894,775,246.0,31337.0
27225643,-73.81674,40.5834,518,15294.0,18637.0
26925980,-73.96582,40.70833,772,151.0,12695.0
27454904,-73.95471,40.81009,323,178.0,11336.0
27458304,-73.96742,40.76418,159,81.0,13263.0
27468927,-73.95547,40.8243,390,234.0,13422.0
27470676,-73.96742,40.76418,159,81.0,13263.0
27477710,-73.84257,40.77873,2828,425.0,7655.0
26949866,-73.95610325038433,40.67586058866017,254,111.0,15546.0
26953399,-73.98326,40.75595,220,36.0,14052.0
26953727,-73.98375,40.7557,189,85.0,14014.0
27264926,-73.82915,40.75012,1322,351.0,7793.0
27287372,-73.94539,40.71534,187,180.0,10701.0
26953759,-73.98352,40.75776,336,159.0,15216.0
26954041,-73.98309,40.75745,231,111.0,15298.0
27483961,-73.95076,40.68628,580,24.0,15071.0
27488806,-73.95442,40.82203,64,60.0,13463.0
27498398,-73.94039,40.80764,597,116.0,10026.0
27499097,-73.75861,40.70602,2624,61.0,10432.0
26982403,-73.98610550000001,40.7607614,254,176.0,15283.0
26991656,-73.97665,40.76469,116,45.0,13829.0
27015594,-73.9767,40.7648,124,54.0,13838.0
27016931,-73.85034,40.85408,1002,372.0,16952.0
27291497,-73.94259,40.68762,988,107.0,14204.0
27295492,-73.94025,40.80732,569,87.0,9998.0
27308432,-73.95531,40.6732,396,57.0,16173.0
27312914,-73.82139,40.75951,895,126.0,6900.0
27314650,-73.81925,40.7577,1115,41.0,7208.0
27326744,-73.93917,40.82639,703,93.0,12773.0
27019732,-73.992958,40.66309,372,111.0,20800.0
27503062,-73.92705,40.86337,297,112.0,16168.0
27518599,-73.98309,40.73148,148,89.0,14585.0
27032162,-73.91393,40.66539,699,291.0,19829.0
27052657,-73.951111,40.779522,214,66.0,13074.0
27523631,-73.8292,40.73859,2758,546.0,8054.0
27527902,-73.92258,40.69498,555,552.0,12677.0
27528305,-73.98833,40.76397,307,87.0,15058.0
27329048,-73.91098,40.74378,282,700.0,5744.0
27336179,-73.90617,40.81856,283,141.0,11235.0
27338569,-73.94188,40.79848,35,13.0,10225.0
27343189,-73.85644,40.8693,1147,110.0,19829.0
27359696,-73.87714,40.66963,779,132.0,11812.0
27359897,-73.87707,40.66974,768,143.0,11823.0
27361377,-73.99837,40.75941,536,116.0,15503.0
27697284,-73.8804,40.75141,680,619.0,3394.0
27702171,-73.92356,40.83561,252,201.0,13130.0
27703666,-73.77426,40.7623,7076,459.0,15564.0
27705293,-73.93897,40.829,162,129.0,12623.0
27529655,-73.8193,40.75792,1099,36.0,7218.0
27551715,-74.00731,40.61792,790,200.0,30212.0
27552868,-73.78828,40.71888,953,466.0,12929.0
27706737,-73.94784,40.68176,394,134.0,15742.0
27712922,-74.02606,40.63745,510,158.0,31741.0
27371581,-73.81666564941406,40.58773422241211,312,14710.0,18387.0
27375052,-73.99818,40.60515,69,61.0,31014.0
27394897,-73.99923,40.60735,292,201.0,30912.0
27395171,-73.8199,40.7593,1019,123.0,6985.0
27714862,-73.93675,40.68767,1286,80.0,14019.0
27724217,-73.84292,40.87941,732,45.0,19643.0
27569888,-73.9371,40.85167,143,131.0,16095.0
27570485,-73.97425842285156,40.784549713134766,556,83.0,14541.0
27584957,-73.91804,40.65224,1332,169.0,22379.0
27585912,-73.91817,40.65218,1338,165.0,22381.0
27731269,-73.94151,40.68579,703,43.0,14406.0
27731372,-73.98529,40.73412,333,132.0,14546.0
27409329,-73.93871,40.80722,515,96.0,10084.0
27416658,-73.9388,40.80912,787,100.0,10763.0
27426650,-73.93649,40.70865,359,635.0,11417.0
27427289,-73.94104,40.68587,750,58.0,14446.0
27429253,-73.89288,40.74121,807,1285.0,5403.0
27429817,-73.83327,40.75631,559,137.0,6491.0
28011594,-73.96507263183594,40.641239166259766,264,397.0,20065.0
27598707,-73.98599,40.7403,75,19.0,14027.0
27606552,-73.93976,40.71224,95,142.0,11068.0
27608063,-73.84461,40.71901,384,1185.0,8539.0
27609355,-73.92695,40.68987,483,159.0,13337.0
27610245,-73.74617,40.76741,9161,357.0,20680.0
27610367,-73.72614,40.65272,8027,322.0,10029.0
27611047,-73.9542477,40.6453746,496,158.0,25077.0
27781833,-73.8792672363077,40.73763048814568,210,261.0,6739.0
27782948,-73.94223,40.70763,201,122.0,11542.0
27783586,-73.94176,40.70957,379,202.0,11535.0
27785327,-73.91774,40.70375,98,82.0,10994.0
