id,walk_subway(m),walk_bus(m),car_airport(m)
3760029,353,1490.0,6153.0
3760824,660,128.0,11584.0
3765095,229,96.0,18825.0
3678829,663,89.0,17331.0
3685704,1126,172.0,13574.0
3542523,971,122.0,12258.0
3767156,217,130.0,18584.0
3769052,124,113.0,15380.0
3779230,1484,348.0,13947.0
3780113,313,144.0,10549.0
3922417,405,227.0,15234.0
3923128,304,83.0,13552.0
3689140,161,153.0,17483.0
3939535,383,80.0,9817.0
3783021,253,46.0,14205.0
3785438,420,13.0,15150.0
3791244,398,100.0,17260.0
3791325,783,93.0,13664.0
3793161,416,2018.0,4746.0
3803622,103,113.0,16381.0
3710685,336,260.0,6860.0
3713233,597,105.0,20035.0
3715638,637,6.0,11568.0
4070025,480,271.0,15528.0
4074248,220,140.0,11397.0
3945636,686,1130.0,5305.0
3817666,401,203.0,15079.0
3835681,644,535.0,4725.0
3838375,441,178.0,12791.0
3953314,2773,191.0,15828.0
4081707,1734,111.0,37811.0
4110645,331,46.0,31136.0
4121363,455,232.0,10154.0
3953415,2712,109.0,15710.0
3962389,2848,70.0,21874.0
3963635,182,91.0,21031.0
3839717,547,755.0,6131.0
3848105,313,188.0,19542.0
3850493,2476,221.0,21912.0
3851911,885,235.0,15576.0
3968434,56,68.0,13454.0
4126676,430,196.0,14781.0
4128337,364,71.0,20849.0
4128428,287,55.0,13081.0
4132116,510,334.0,26739.0
4134035,993,277.0,15468.0
3979611,603,5198.0,9792.0
3852261,360,16809.0,18437.0
3852538,326,51.0,15511.0
3866888,443,122.0,13224.0
3985673,517,138.0,15582.0
3987571,234,183.0,15745.0
3987599,75,69.0,19360.0
3989564,377,235.0,21500.0
3998977,346,58.0,12574.0
4136252,341,117.0,10899.0
4140776,1279,325.0,11812.0
4152752,430,186.0,15736.0
4162119,745,109.0,15706.0
4162292,798,225.0,25781.0
4162519,330,439.0,19937.0
3873451,363,53.0,13040.0
4010865,70,14.0,12584.0
3889997,68,155.0,15865.0
3891031,302,84.0,16591.0
3902156,184,83.0,15502.0
4271877,462,112.0,19854.0
4016142,178,244.0,14396.0
4162667,752,123.0,15776.0
4169094,479,370.0,4560.0
4174847,652,173.0,10065.0
4020425,215,178.0,9657.0
4025329,231,6.0,10768.0
4026150,259,253.0,5428.0
4031463,374,390.0,20338.0
4033422,3533,1565.0,22713.0
4285522,82,23.0,10631.0
4293040,951,155.0,13906.0
4293935,559,159.0,16358.0
4033444,575,164.0,21159.0
4033521,976,21.0,20052.0
4183424,232,120.0,17153.0
4183801,928,147.0,20562.0
4183989,344,150.0,10834.0
4198695,888,445.0,26422.0
4037522,849,958.0,3799.0
4038794,567,393.0,14838.0
4296710,550,501.0,17541.0
4296956,1478,136.0,14968.0
4297952,414,129.0,15200.0
4299536,459,119.0,15086.0
4303600,695,142.0,15212.0
4305170,271,150.0,14804.0
4053517,311,75.0,11090.0
4206034,2073,453.0,25424.0
4216813,1190,18.0,9520.0
4058515,432,275.0,14177.0
4059620,66,127.0,15733.0
4060446,583,605.0,17881.0
4338548,649,73.0,14345.0
4343913,574,46.0,15486.0
4349358,307,102.0,15246.0
4067820,910,525.0,15592.0
4225738,348,60.0,16629.0
4233006,783,405.0,30675.0
4235620,2938,558.0,10633.0
4241028,2287,277.0,7277.0
4452723,34,81.0,10175.0
4352537,605,146.0,14507.0
4354764,1166,248.0,15290.0
4355934,321,18.0,12289.0
4453484,614,96.0,12293.0
4455301,221,9.0,14567.0
4456312,1339,503.0,21100.0
4249342,179,316.0,16959.0
4260964,214,72.0,11332.0
4263802,321,86.0,15189.0
4264049,1126,572.0,4040.0
4264127,356,1311.0,4603.0
4265471,672,58.0,14541.0
4464508,308,156.0,19110.0
4359718,440,178.0,18407.0
4377929,524,85.0,15578.0
4378951,633,101.0,21214.0
4469650,207,90.0,10528.0
4268286,422,67.0,9894.0
4573728,205,83.0,14547.0
4576206,543,130.0,16067.0
4472978,345,94.0,14944.0
4492303,287,92.0,17124.0
4387152,735,201.0,11333.0
4396939,675,141.0,15155.0
4397455,2297,118.0,15934.0
4399443,163,31.0,10198.0
4594389,279,68.0,12618.0
4498688,530,94.0,16013.0
4498927,125,29.0,12249.0
4426780,459,206.0,10735.0
4428854,179,43.0,10422.0
4500530,48,147.0,14527.0
4614091,126,235.0,21780.0
4614838,716,82.0,15759.0
4504115,299,314.0,18473.0
4431674,208,217.0,11407.0
4436944,85,208.0,22425.0
4621213,456,111.0,14439.0
4621217,530,207.0,14448.0
4621713,172,130.0,14535.0
4509560,530,207.0,14448.0
4513084,243,186.0,12638.0
4514042,377,139.0,12555.0
4517848,289,312.0,13757.0
4525334,829,210.0,19931.0
4440751,167,0.0,15087.0
4707959,469,95.0,14102.0
4711070,100,573.0,6803.0
4711396,1100,1462.0,5642.0
4629870,244,220.0,16731.0
4632795,384,13.0,14271.0
4637053,874,2750.0,6076.0
4637146,460,77.0,13186.0
4530432,244,105.0,13693.0
4532913,360,149.0,12109.0
4714854,158,53.0,11909.0
4537500,422,1518.0,5749.0
4538012,788,529.0,12275.0
4539480,372,131.0,10960.0
4643199,469,33.0,13375.0
4644669,209,88.0,12931.0
4645170,570,19.0,15026.0
4645319,263,240.0,19871.0
4660022,197,102.0,15776.0
4539943,294,334.0,18461.0
4541102,835,237.0,23122.0
4738429,2636,157.0,15701.0
4545999,432,116.0,16020.0
4668244,662,69.0,10876.0
4668252,353,57.0,13043.0
4677654,393,220.0,18566.0
4549557,194,196.0,11101.0
4550602,567,76.0,16167.0
4688209,299,133.0,11387.0
4688418,689,107.0,13375.0
4556564,266,109.0,13602.0
4557370,195,114.0,16738.0
4559096,583,52.0,15029.0
4742068,631,550.0,31750.0
4747624,413,97.0,15435.0
4705670,503,2104.0,6808.0
4787201,572,105.0,22058.0
4790969,419,118.0,23793.0
4904582,178,190.0,16836.0
4753639,452,75.0,12662.0
4753866,350,15.0,12672.0
4753918,440,121.0,20151.0
4756551,431,56.0,17950.0
4907861,330,62.0,11673.0
4795857,265,54.0,14227.0
4798723,589,95.0,13465.0
4807244,655,175.0,22938.0
4916340,426,149.0,15382.0
4920338,691,98.0,13036.0
4759680,1382,462.0,19140.0
4760085,309,256.0,16481.0
4760107,244,220.0,16730.0
4766284,90,103.0,10123.0
4768778,129,187.0,10520.0
4920448,516,139.0,15001.0
4808239,838,137.0,13935.0
4813342,218,97.0,15233.0
4815953,574,177.0,20068.0
4820897,287,187.0,15396.0
4822181,542,69.0,13225.0
4920489,527,133.0,12650.0
4925368,387,156.0,19795.0
4927910,386,100.0,20083.0
4928303,568,76.0,16184.0
4782569,574,68.0,32316.0
4936254,510,347.0,14632.0
4823386,259,253.0,5428.0
4823529,219,175.0,12850.0
4824310,295,73.0,12397.0
4824361,406,312.0,11954.0
4783902,460,129.0,17146.0
4784570,824,161.0,20672.0
4786675,725,127.0,12084.0
5083907,313,185.0,14149.0
4947515,306,179.0,10893.0
4956469,6457,273.0,15194.0
4830799,1130,219.0,19655.0
4963237,547,1127.0,19542.0
4963511,791,191.0,19523.0
5085803,310,139.0,12189.0
5094593,6140,303.0,11987.0
5095468,233,239.0,11530.0
5106041,845,68.0,25344.0
5106749,543,1451.0,5946.0
4968633,524,67.0,21198.0
4968798,984,1135.0,2526.0
4845290,268,150.0,16318.0
4976848,48,76.0,14390.0
4978241,479,115.0,11064.0
5113910,1729,129.0,37902.0
5115870,1476,439.0,9761.0
5121827,1496,316.0,12419.0
5125051,198,31.0,12527.0
4987238,393,92.0,16593.0
4860430,384,113.0,13940.0
4860650,812,165.0,28499.0
4862917,373,265.0,15860.0
4987929,608,1348.0,5588.0
4880542,408,62.0,11810.0
4881420,199,213.0,15859.0
5144689,414,77.0,10217.0
5150206,410,128.0,13061.0
5175054,744,179.0,15482.0
5004463,961,212.0,26649.0
5006113,168,158.0,16306.0
5010368,602,63.0,13113.0
5013564,508,50.0,16881.0
5020687,208,50.0,6141.0
4885673,512,212.0,17310.0
4886168,546,269.0,16456.0
5353312,607,57.0,13113.0
5195568,277,28.0,24979.0
5199439,363,54.0,13041.0
5224210,550,234.0,18866.0
5231817,775,140.0,12993.0
5050156,267,98.0,14881.0
5058359,185,155.0,16457.0
5065185,153,110.0,13902.0
5353612,568,198.0,17826.0
5358354,550,121.0,14874.0
5362041,119,32.0,11006.0
5363874,650,90.0,13367.0
5237336,1105,111.0,13614.0
5251340,1126,144.0,18791.0
5628539,272,138.0,13619.0
5638917,1074,153.0,9771.0
5647213,825,160.0,20857.0
5649163,693,59.0,15185.0
5389907,220,1130.0,5284.0
5397568,607,126.0,12342.0
5406041,782,120.0,15557.0
5649623,414,186.0,15673.0
5269840,918,224.0,21364.0
5274268,608,58.0,11473.0
5287414,451,187.0,14092.0
5287733,1041,531.0,7207.0
5291956,472,127.0,21099.0
5661631,558,96.0,20881.0
5663222,626,75.0,10996.0
5413565,268,203.0,11500.0
5414911,1899,245.0,7161.0
5433746,587,149.0,19144.0
5434150,488,157.0,16659.0
5439372,360,60.0,10615.0
5442054,229,157.0,16613.0
5297292,577,115.0,20083.0
5298896,232,256.0,19543.0
5301003,638,284.0,18089.0
5309959,620,321.0,10304.0
5442313,326,51.0,19087.0
5442584,148,44.0,14574.0
5443318,550,121.0,14874.0
5445314,368,375.0,15614.0
5454050,550,121.0,14874.0
5469274,790,429.0,13863.0
5679938,65,162.0,16912.0
5681182,500,88.0,12205.0
5319785,934,36.0,13857.0
5320325,313,43.0,11432.0
5320983,3890,3925.0,15978.0
5336588,404,4.0,9747.0
5693879,299,60.0,17312.0
5695055,470,19.0,13371.0
5478741,279,101.0,13777.0
5509771,775,197.0,17404.0
5511036,292,117.0,16033.0
5697237,550,121.0,14874.0
5706280,471,167.0,13572.0
5715049,258,181.0,17589.0
5340262,1899,245.0,7161.0
5343821,443,151.0,13383.0
5352301,1051,190.0,21248.0
5839268,454,86.0,17377.0
5846745,305,252.0,16464.0
5519207,464,62.0,9892.0
5520934,451,132.0,11579.0
5521689,204,148.0,13372.0
5536824,217,63.0,13553.0
5538410,566,120.0,23743.0
5719742,346,5.0,15792.0
5856685,515,249.0,11616.0
5860123,521,150.0,14783.0
5866656,486,268.0,31723.0
5748301,493,563.0,7540.0
5749237,85,98.0,17006.0
5545560,93,102.0,13571.0
5567361,176,10.0,18205.0
5568524,643,313.0,22029.0
5756464,327,128.0,14181.0
5762947,1899,245.0,7161.0
5579240,1364,1124.0,8485.0
5590262,425,485.0,7430.0
5592990,746,92.0,12166.0
5873714,134,46.0,14435.0
5882725,153,154.0,11879.0
5884835,470,225.0,14421.0
5889379,405,411.0,11176.0
5892794,383,149.0,18778.0
5897622,516,112.0,11445.0
5770483,218,97.0,15233.0
5771366,1318,30.0,24005.0
5593975,563,155.0,21601.0
5606308,1007,70.0,12779.0
5616298,457,18.0,12227.0
5783517,748,87.0,22441.0
5931103,789,95.0,13840.0
5944801,255,175.0,11124.0
5947617,337,17306.0,18156.0
5797144,526,127.0,15476.0
5627090,244,142.0,10607.0
6105742,552,65.0,12508.0
6130145,237,156.0,6747.0
5806273,139,185.0,13197.0
5965198,571,296.0,30425.0
5979363,994,258.0,12106.0
5979675,397,193.0,17519.0
5989528,644,345.0,23325.0
6000898,407,95.0,12683.0
5811500,271,53.0,10694.0
5815437,364,199.0,13224.0
6138423,109,118.0,13575.0
6146783,274,589.0,20289.0
6005868,271,174.0,11411.0
6018589,204,48.0,14331.0
6303109,956,420.0,20225.0
6303845,613,23.0,15139.0
6304002,729,171.0,15214.0
6181131,3886,56.0,21584.0
6031001,266,130.0,11124.0
6040757,527,247.0,16214.0
6052119,526,128.0,20940.0
6185599,176,95.0,14108.0
6194461,281,1296.0,7947.0
6326681,358,61.0,15433.0
6328394,571,64.0,11399.0
6329973,182,271.0,14751.0
6333994,68,114.0,14949.0
6221877,423,153.0,29489.0
6225968,287,269.0,12001.0
6066563,2605,222.0,14965.0
6069703,876,141.0,12532.0
6078234,439,188.0,15315.0
6079079,1755,314.0,13422.0
6084475,156,127.0,10251.0
6091850,429,1574.0,5845.0
6343641,96,123.0,17393.0
6226794,576,224.0,13137.0
6227680,651,190.0,23315.0
6228461,423,153.0,29489.0
6237443,413,264.0,16065.0
6237974,733,188.0,19901.0
6242600,51,20.0,21441.0
6094046,154,243.0,14774.0
6101104,718,68.0,13423.0
6447136,250,15.0,11688.0
6348972,390,154.0,10916.0
6355861,422,312.0,18816.0
6356070,485,81.0,18909.0
6357128,275,158.0,10698.0
6255597,281,88.0,15353.0
6256470,601,390.0,16697.0
6359111,319,102.0,13258.0
6452188,374,150.0,10599.0
6460353,197,93.0,18061.0
6269945,256,186.0,13019.0
6380118,309,246.0,11606.0
6465850,189,75.0,11714.0
6474699,502,243.0,20862.0
6476333,470,207.0,9773.0
6384275,319,110.0,15336.0
6282629,594,209.0,10746.0
6291371,423,153.0,29489.0
6601284,908,251.0,18171.0
6602263,566,160.0,12557.0
6407534,318,84.0,14770.0
6477558,465,66.0,13000.0
6492185,944,205.0,24063.0
6492778,512,135.0,14894.0
6613106,539,195.0,17904.0
6421429,860,122.0,19592.0
6500246,502,85.0,14315.0
6501082,1120,66.0,12673.0
6507084,934,227.0,9922.0
6422511,1246,290.0,7215.0
6634590,209,111.0,11299.0
6640144,429,206.0,14085.0
6520350,421,16676.0,17107.0
6737249,78,49.0,12123.0
6744791,526,215.0,12091.0
6746003,1425,100.0,23334.0
6645788,137,20.0,15837.0
6647114,280,177.0,16757.0
6654323,501,147.0,15306.0
6747685,262,89.0,15869.0
6764316,424,410.0,15752.0
6765697,551,683.0,4859.0
6659165,894,52.0,11246.0
6660511,307,189.0,15792.0
6660518,921,308.0,11047.0
6767047,482,286.0,19371.0
6559615,423,153.0,29489.0
6559926,923,129.0,13526.0
6576336,846,120.0,10872.0
6585028,219,16670.0,18224.0
6780285,603,230.0,10682.0
6784207,398,261.0,11468.0
6670064,520,1027.0,3893.0
6670191,427,131.0,15054.0
6678082,519,166.0,21203.0
6685220,2204,136.0,22608.0
6786761,419,144.0,14897.0
6787310,642,77.0,15440.0
6586663,314,193.0,14661.0
6590570,311,88.0,11001.0
6596747,432,93.0,17221.0
6887755,87,93.0,26429.0
6795568,705,141.0,15437.0
6692633,532,146.0,16021.0
6799692,705,141.0,15437.0
6799814,442,121.0,14920.0
6892731,306,58.0,23850.0
6896737,1173,802.0,3310.0
6897066,33,78.0,16246.0
6900168,466,1184.0,5269.0
6799895,436,160.0,15626.0
6799932,454,117.0,14932.0
6704737,103,106.0,10640.0
6716020,875,429.0,23817.0
6799999,478,153.0,15352.0
6800277,450,121.0,14928.0
6913773,165,99.0,10791.0
6913969,175,101.0,10780.0
6921831,241,261.0,11208.0
6717053,2727,515.0,8017.0
6726337,548,354.0,18852.0
6730582,4232,281.0,7599.0
6808818,482,286.0,19371.0
6823282,956,145.0,15166.0
6827028,975,120.0,13146.0
6833395,109,106.0,15495.0
6939597,292,204.0,9933.0
7019195,189,125.0,13928.0
7024138,332,257.0,12235.0
6846956,862,55.0,12048.0
7034787,110,1989.0,6405.0
7037791,1148,65.0,13468.0
6863691,516,221.0,17004.0
6868777,544,130.0,15558.0
6977204,432,343.0,12486.0
6880480,410,162.0,24702.0
7037918,1976,211.0,2133.0
7038801,324,142.0,21985.0
7053502,427,73.0,14929.0
7053815,759,86.0,10005.0
6883096,326,1157.0,5654.0
6992300,231,69.0,12641.0
6992831,261,99.0,20808.0
7177666,764,660.0,18081.0
7054797,4520,340.0,7653.0
7067406,458,86.0,16797.0
7071657,587,69.0,13194.0
7182079,250,195.0,17172.0
7004408,175,99.0,16361.0
7194538,524,86.0,10739.0
7072541,654,380.0,20159.0
7329781,159,108.0,15016.0
7331070,7762,170.0,14820.0
7202368,853,214.0,20769.0
7204443,4024,4060.0,15984.0
7205064,48,79.0,16362.0
7094112,282,8.0,16160.0
7368173,487,77.0,17907.0
7376952,461,105.0,15299.0
7132891,322,2.0,12401.0
7254952,391,74.0,18053.0
7254986,534,113.0,17210.0
7381236,456,125.0,21588.0
7261928,590,52.0,20617.0
7265079,786,225.0,18275.0
7516218,446,267.0,15241.0
7389120,1096,294.0,24070.0
7272680,372,82.0,13327.0
7277102,706,2.0,28479.0
7278762,505,42.0,8066.0
7413605,300,210.0,14693.0
7426597,179,65.0,18274.0
7294773,781,123.0,15541.0
7436186,509,224.0,20724.0
7461611,619,264.0,23274.0
7462019,521,104.0,25479.0
7556153,501,147.0,15306.0
7556669,244,220.0,16730.0
7557546,765,1144.0,5413.0
7654931,459,193.0,13315.0
7480520,165,221.0,15946.0
7483910,658,42.0,11864.0
7664692,770,212.0,31383.0
7673007,929,148.0,11200.0
7594252,629,354.0,22043.0
7498074,306,86.0,13647.0
7501694,1098,411.0,11554.0
7502146,844,352.0,11411.0
7800835,359,139.0,20512.0
7679697,506,113.0,14932.0
7692660,905,179.0,11466.0
7603716,340,131.0,28439.0
7612456,381,53.0,14181.0
7692870,214,50.0,11854.0
7803602,350,1640.0,5823.0
7803828,221,98.0,13600.0
7806322,282,245.0,18416.0
7698593,845,46.0,13405.0
7698722,809,117.0,14504.0
7615496,2382,44.0,15071.0
7630422,163,2.0,14548.0
7823495,173,129.0,15256.0
7632731,421,135.0,14444.0
7643399,850,111.0,22755.0
7645359,99,60.0,14533.0
7837816,811,212.0,13391.0
7843390,815,157.0,15519.0
7734670,1028,301.0,11589.0
7647268,1028,435.0,31508.0
7651547,344,119.0,12271.0
7746286,257,240.0,10164.0
7754697,1008,128.0,14198.0
7843604,427,140.0,10845.0
7856749,244,220.0,16730.0
7860155,109,54.0,12950.0
7968983,346,325.0,19915.0
7972210,570,194.0,11448.0
7760808,87,102.0,13825.0
7768661,293,8.0,13329.0
7998338,152,104.0,13462.0
7774182,524,2082.0,6182.0
7871818,385,9.0,12454.0
7887966,257,1405.0,4605.0
7894007,526,17234.0,18068.0
7782176,372,82.0,13327.0
8011605,56,91.0,15149.0
7787799,221,123.0,10719.0
7788438,465,262.0,10608.0
7788565,166,111.0,10785.0
8040050,260,76.0,13125.0
8045552,1103,249.0,4942.0
8173001,660,2833.0,8924.0
8182759,853,51.0,11994.0
8054523,771,163.0,12334.0
8054651,700,101.0,13330.0
8055508,550,56.0,13621.0
8055582,481,81.0,13166.0
8055778,642,148.0,20440.0
8190747,586,913.0,7243.0
7915542,343,187.0,10170.0
7919372,692,79.0,16308.0
7922158,619,162.0,14114.0
8192789,215,94.0,10620.0
8206060,434,163.0,12838.0
8208285,1359,180.0,15030.0
8219648,477,109.0,14407.0
8071687,198,115.0,16434.0
8088779,484,193.0,15643.0
8108376,3851,210.0,11390.0
8115321,781,76.0,3010.0
8117209,287,1911.0,5039.0
8225997,1069,121.0,15013.0
7937553,404,335.0,29339.0
7951281,483,173.0,14913.0
7952963,523,148.0,14515.0
8228217,458,206.0,25217.0
8240016,250,220.0,11958.0
8392929,648,80.0,33451.0
8399234,347,68.0,11154.0
8127517,85,227.0,20137.0
8131995,735,98.0,14154.0
8133275,63,46.0,25110.0
8135144,495,122.0,15344.0
8256749,425,89.0,12505.0
8272327,744,391.0,17990.0
8275676,858,239.0,27600.0
8423666,6841,244.0,16844.0
8426874,576,170.0,14871.0
8426915,4675,1924.0,5866.0
8151183,371,247.0,11570.0
8152916,836,38.0,14377.0
8281889,175,135.0,12424.0
8283594,850,125.0,33928.0
8441969,916,294.0,3881.0
8458966,69,18.0,13506.0
8470281,216,86.0,12752.0
8472812,361,198.0,10598.0
8293281,104,11.0,17485.0
8299030,848,102.0,33669.0
8479799,606,84.0,15824.0
8480087,604,279.0,15827.0
8484824,198,139.0,16395.0
8167884,946,180.0,9748.0
8588621,686,83.0,22252.0
8304809,305,239.0,21032.0
8313551,1904,1139.0,12389.0
8322478,636,141.0,20411.0
8323015,346,174.0,24843.0
8589729,1213,25.0,23851.0
8593798,672,272.0,21563.0
8597141,504,1400.0,5315.0
8499719,839,908.0,4102.0
8503392,184,145.0,13552.0
8504666,498,251.0,19449.0
8326389,203,85.0,13317.0
8327773,337,158.0,20518.0
8330254,250,48.0,17091.0
8511404,67,34.0,15436.0
8515213,218,232.0,14010.0
8518051,1754,104.0,14178.0
8520094,740,185.0,16075.0
8614204,647,74.0,23310.0
8616888,56,68.0,22345.0
8623370,2953,393.0,12813.0
8628425,218,227.0,17952.0
8370236,401,155.0,18661.0
8520667,342,47.0,19036.0
8522395,283,262.0,20186.0
8530517,124,339.0,20498.0
8532358,493,5.0,21763.0
8757920,451,170.0,11017.0
8664611,4580,151.0,20543.0
8667280,160,224.0,19059.0
8760442,613,1280.0,4657.0
8763502,409,1.0,11883.0
8533225,502,208.0,19801.0
8536270,882,64.0,12735.0
8554547,291,67.0,19669.0
8776329,488,237.0,31356.0
8683858,1910,475.0,7150.0
8684886,519,209.0,18880.0
8687556,656,211.0,24079.0
8793166,479,220.0,20102.0
8703711,927,169.0,21825.0
8704528,2009,110.0,38041.0
8709068,579,120.0,14157.0
8712309,220,17.0,12328.0
8555250,237,142.0,14062.0
8967396,3908,199.0,15866.0
8816022,1454,125.0,16495.0
8816465,661,149.0,20611.0
8973873,335,236.0,14622.0
8985316,560,119.0,12504.0
8989320,453,184.0,10504.0
8729960,101,92.0,10111.0
8730247,722,170.0,14927.0
8861269,504,149.0,10858.0
8741124,754,247.0,28907.0
9116752,365,214.0,10220.0
9117852,180,38.0,12944.0
8869857,2055,331.0,8564.0
8873479,718,86.0,13992.0
8992894,420,115.0,11794.0
8993871,717,1127.0,5672.0
8995042,520,196.0,13373.0
9007767,394,180.0,13113.0
9026203,401,326.0,25867.0
9027283,312,98.0,18357.0
9118604,245,60.0,15095.0
9118958,654,136.0,10277.0
9127163,2078,604.0,12423.0
9147025,5303,273.0,21278.0
9155212,645,268.0,16172.0
9156676,618,153.0,16623.0
9167889,324,175.0,10257.0
9050105,370,63.0,17261.0
9061145,674,60.0,12064.0
8942272,359,84.0,19137.0
8952816,217,688.0,4888.0
8953200,204,703.0,4899.0
9064714,252,324.0,10602.0
9078222,165,31.0,17546.0
9079871,1217,188.0,23076.0
9178165,376,27.0,11279.0
9181806,218,97.0,14374.0
9182008,408,576.0,4766.0
9185696,2957,389.0,12817.0
8953404,378,860.0,5064.0
8953625,355,855.0,5044.0
8954037,306,806.0,5005.0
9093219,455,170.0,10772.0
9097241,226,185.0,30297.0
9299164,717,469.0,10836.0
9312190,200,142.0,11105.0
9106711,291,195.0,14275.0
9111254,570,62.0,20625.0
9116018,81,28.0,13331.0
9325979,650,12.0,15388.0
9328578,391,51.0,11898.0
9230523,590,99.0,23981.0
9232861,394,180.0,13113.0
9116734,189,99.0,13252.0
9416007,214,43.0,25678.0
9426526,1349,123.0,15859.0
9256750,315,214.0,11092.0
9435503,412,71.0,12427.0
9436038,685,190.0,15854.0
9445342,825,281.0,14758.0
9445501,1080,121.0,16067.0
9445593,249,75.0,15968.0
9351006,438,167.0,20214.0
9355498,653,166.0,20879.0
9278192,281,213.0,5833.0
9289159,146,82.0,12133.0
9362344,852,67.0,13050.0
9445789,887,50.0,15762.0
9450180,697,167.0,8721.0
9458704,792,228.0,15516.0
9461669,298,141.0,16474.0
9536965,388,326.0,20379.0
9544410,708,145.0,16054.0
9560398,281,123.0,12414.0
9562872,461,1243.0,8723.0
9472905,1031,6.0,15389.0
9473889,279,128.0,26852.0
9372859,362,281.0,11299.0
9381657,155,5.0,11928.0
9476774,276,101.0,14408.0
9486111,157,81.0,12060.0
9563868,90,129.0,17061.0
9563873,1719,597.0,7682.0
9576278,443,214.0,20122.0
9392048,2080,110.0,7772.0
9392164,2327,338.0,7997.0
9489073,1075,645.0,10057.0
9509218,254,77.0,14757.0
9603803,1004,58.0,13930.0
9607485,453,50.0,21275.0
9612035,146,11.0,13046.0
9510385,614,152.0,4778.0
9512372,294,156.0,12868.0
9513511,200,124.0,17288.0
9675064,2531,159.0,16282.0
9612938,378,37.0,13544.0
9614785,562,198.0,32649.0
9617219,487,273.0,20083.0
9526314,273,100.0,13105.0
9765276,455,31.0,24593.0
9623722,528,83.0,10452.0
9626230,162,134.0,21443.0
9630344,281,124.0,18923.0
9635607,1239,575.0,17197.0
9685865,757,319.0,30902.0
9767424,618,187.0,11801.0
9663062,444,1670.0,6304.0
9770459,460,59.0,21255.0
9775146,632,145.0,15978.0
9707498,486,105.0,19074.0
9857854,1013,43.0,15284.0
9858717,1286,292.0,24482.0
9786543,866,109.0,20325.0
9788114,260,71.0,11098.0
9863045,899,112.0,9669.0
9720768,173,213.0,14899.0
9720809,303,83.0,13528.0
9725508,243,199.0,16751.0
9726043,602,84.0,23990.0
9876040,693,78.0,11955.0
9735957,361,136.0,15225.0
9806373,392,121.0,22797.0
9806606,764,176.0,15012.0
9806634,575,196.0,14863.0
9809911,400,51.0,19336.0
9887763,123,199.0,10269.0
9895587,139,110.0,10269.0
9898022,1064,224.0,7736.0
9899132,357,321.0,10687.0
9751043,311,74.0,14302.0
9752005,220,71.0,17821.0
